DrugID;PackNx;MnfID;PckID;Segment;Year;Month;IRECID;Series;Quantity;Funds;VendorID;MnfPrice;PrcPrice;RtlPrice;Remark;SrcOrg 
49178;;;;1;2012;5;;"14712";8.00;0;1615;93.45;105.55;137.00;;
49178;;;;1;2012;5;;"13903";9.00;0;6510;98.40;106.37;141.00;;
49178;;;;1;2012;5;;"13901";7.00;0;19053;98.40;104.41;140.00;;
49178;;;;1;2012;5;;"13901";10.00;0;19053;98.40;103.51;139.00;;
49178;;;;1;2012;5;;"13895";1.00;0;148;97.52;103.51;138.00;;
49178;;;;1;2012;5;;"14005";5.00;0;148;98.20;103.91;137.00;;
49178;;;;1;2012;5;;"13901";3.00;0;19053;98.40;103.51;136.00;;
49179;;;;1;2012;5;;"15033";3.00;0;263;77.90;89.61;117.00;;
49179;;;;1;2012;5;;"15033";1.00;0;1615;77.90;86.27;115.00;;
49179;;;;1;2012;5;;"14418";1.00;0;1615;75.81;90.38;116.00;;
49179;;;;1;2012;5;;"14418";5.00;0;1615;75.81;99.61;125.00;;
49179;;;;1;2012;5;;"15031";1.00;0;18173;77.64;96.90;125.00;;
46154;;;;1;2012;5;;"105621";1.00;0;112497;112.85;124.28;156.00;;
46154;;;;1;2012;5;;"105621";1.00;0;112497;112.85;124.88;159.00;;
21560;;;;1;2012;5;;"105941";2.00;0;6510;201.40;218.35;274.00;;
21560;;;;1;2012;5;;"105451";1.00;0;19021;203.14;245.09;301.00;;
48863;;;;1;2012;5;;"F15052A";2.00;0;6510;336.18;380.49;473.00;;
34528;;;;1;2012;5;;"041111";1.00;0;19053;294.84;276.93;366.00;;
66654;;;;1;2012;5;;"B102355";2.00;0;1615;223.00;243.84;311.00;;
51964;;;;1;2012;5;;"TA4593";2.00;0;148;198.74;210.63;271.00;;
51964;;;;1;2012;5;;"TA0191";1.00;0;112497;199.00;210.34;271.00;;
51964;;;;1;2012;5;;"ÒÀ2139";1.00;0;19053;199.21;213.23;269.00;;
51964;;;;1;2012;5;;"TA2138";1.00;0;19053;198.65;206.76;267.00;;
51964;;;;1;2012;5;;"TA2138";1.00;0;19053;198.65;207.57;258.00;;
51964;;;;1;2012;5;;"TA1102";2.00;0;1615;199.00;206.16;256.00;;
20805;;;;1;2012;5;;"TA4605";1.00;0;263;232.21;246.81;317.00;;
20805;;;;1;2012;5;;"T97161";0.60;0;6510;232.31;248.82;319.00;;
345;;;;1;2012;5;;"141051, 380071";2.00;0;19053;369.30;424.39;536.00;;
345;;;;1;2012;5;;"141051";4.00;0;263;369.84;424.87;536.00;;
345;;;;1;2012;5;;"141051";2.00;0;19053;369.30;419.67;531.00;;
345;;;;1;2012;5;;"141051";3.00;0;1615;369.51;424.60;527.00;;
345;;;;1;2012;5;;"141051";2.00;0;1615;369.51;424.60;527.00;;
345;;;;1;2012;5;;"192090";1.00;0;19053;363.30;421.89;522.00;;
345;;;;1;2012;5;;"141051";3.00;0;1615;369.51;419.56;522.00;;
345;;;;1;2012;5;;"476110";2.00;0;1615;369.84;422.15;515.00;;
345;;;;1;2012;5;;"141051";2.00;0;1615;369.51;419.56;512.00;;
345;;;;1;2012;5;;"179050";2.00;0;6510;362.50;375.65;485.00;;
37254;;;;1;2012;5;;"2854101";1.00;0;19053;162.54;190.58;236.00;;
37254;;;;1;2012;5;;"3214121";3.00;0;19053;162.47;190.70;236.00;;
37254;;;;1;2012;5;;"3185121";2.00;0;1615;162.31;193.98;243.00;;
37254;;;;1;2012;5;;"3260121";2.00;0;263;162.31;195.03;244.00;;
37254;;;;1;2012;5;;"2756101";3.00;0;263;162.54;192.27;242.00;;
37254;;;;1;2012;5;;"2755101";1.00;0;263;162.54;194.99;240.00;;
37254;;;;1;2012;5;;"2756101";2.00;0;263;162.54;192.27;237.00;;
37254;;;;1;2012;5;;"2755101";1.00;0;263;162.54;194.49;236.00;;
37254;;;;1;2012;5;;"2756101";10.00;0;263;162.54;192.27;233.00;;
13183;;;;1;2012;5;;"395070";1.00;0;19053;254.43;265.72;343.00;;
13183;;;;1;2012;5;;"396070";1.00;0;263;263.74;302.53;369.00;;
13183;;;;1;2012;5;;"106051";2.00;0;6510;263.74;312.62;379.00;;
13183;;;;1;2012;5;;"106051";1.00;0;6510;263.74;312.07;379.00;;
13183;;;;1;2012;5;;"338011";2.00;0;1615;263.60;300.77;380.00;;
13183;;;;1;2012;5;;"400100";3.00;0;19053;264.17;300.61;380.00;;
13183;;;;1;2012;5;;"106051";2.00;0;263;263.74;302.82;382.00;;
239;;;;1;2012;5;;"449081";3.00;0;263;380.73;440.36;555.00;;
239;;;;1;2012;5;;"449081";3.00;0;19053;380.73;439.46;554.00;;
239;;;;1;2012;5;;"449081";3.00;0;263;380.73;440.36;546.00;;
239;;;;1;2012;5;;"449081";1.00;0;19053;380.73;431.41;546.00;;
239;;;;1;2012;5;;"60041";1.00;0;1615;380.74;434.81;540.00;;
239;;;;1;2012;5;;"430071";3.00;0;19053;380.79;432.47;538.00;;
239;;;;1;2012;5;;"728101";2.00;0;1615;380.68;439.84;536.00;;
239;;;;1;2012;5;;"60041";1.00;0;1615;380.74;435.19;531.00;;
229;;;;1;2012;5;;"360031";2.00;0;1615;269.82;313.70;395.00;;
229;;;;1;2012;5;;"360031";2.00;0;1615;269.82;309.58;391.00;;
229;;;;1;2012;5;;"1723061 (á/ï)";1.00;0;263;269.70;312.81;387.00;;
229;;;;1;2012;5;;"339031";2.00;0;1615;269.82;309.38;384.00;;
229;;;;1;2012;5;;"191120";3.00;0;263;269.68;301.44;383.00;;
229;;;;1;2012;5;;"339031";2.00;0;288;269.82;309.43;377.00;;
229;;;;1;2012;5;;"339031";1.00;0;1615;269.82;309.38;377.00;;
41887;;;;1;2012;5;;"60A0611";2.00;0;19053;110.24;118.23;152.00;;
41887;;;;1;2012;5;;"69A0711";3.00;0;19021;110.30;117.96;152.00;;
41887;;;;1;2012;5;;"47A0511";3.00;0;1615;110.19;117.92;149.00;;
41887;;;;1;2012;5;;"47A0511";1.00;0;1615;110.19;117.33;148.00;;
41887;;;;1;2012;5;;"46A0411";0.60;0;112497;110.22;117.94;146.00;;
41887;;;;1;2012;5;;"74A0711";2.00;0;148;110.17;117.31;145.00;;
41887;;;;1;2012;5;;"71A0510";1.00;0;112497;110.35;108.28;139.00;;
37064;;;;1;2012;5;;"551A0711";2.00;0;19021;93.64;102.52;137.00;;
37064;;;;1;2012;5;;"332A0411";10.00;0;6510;93.46;101.31;135.00;;
37064;;;;1;2012;5;;"T44A1111";15.00;0;148;93.63;100.46;135.00;;
37064;;;;1;2012;5;;"651A0811";13.00;0;148;93.60;101.10;135.00;;
37064;;;;1;2012;5;;"643A0811";10.50;0;1615;93.66;103.59;135.00;;
37064;;;;1;2012;5;;"T44A1111";6.00;0;148;93.63;100.28;134.00;;
37064;;;;1;2012;5;;"T44A1111";3.00;0;148;93.63;100.28;134.00;;
37064;;;;1;2012;5;;"550A0711";20.00;0;112497;93.66;102.25;134.00;;
37064;;;;1;2012;5;;"768A1011";7.50;0;263;93.66;102.55;134.00;;
37064;;;;1;2012;5;;"628A0811";5.00;0;19053;93.72;100.43;132.00;;
37064;;;;1;2012;5;;"628A0811";20.00;0;19053;93.72;99.86;131.00;;
8714;;;;1;2012;5;;"060811";8.00;0;1615;62.10;65.62;88.00;;
8706;;;;1;2012;5;;"381011";5.00;0;18173;79.13;77.75;107.00;;
8706;;;;1;2012;5;;"381011";2.00;0;18173;79.13;77.75;104.00;;
8706;;;;1;2012;5;;"280911";3.00;0;1615;75.59;78.66;106.00;;
8706;;;;1;2012;5;;"010111";1.00;0;1615;75.59;77.11;105.00;;
8706;;;;1;2012;5;;"260911";2.00;0;148;75.59;77.19;105.00;;
8706;;;;1;2012;5;;"270911";4.00;0;19053;75.59;78.42;104.00;;
8706;;;;1;2012;5;;"250911";2.00;0;19053;75.59;77.99;103.00;;
8722;;;;1;2012;5;;"781111";2.00;0;19053;88.40;91.50;121.00;;
8722;;;;1;2012;5;;"481011";2.00;0;1615;88.40;89.54;122.00;;
8722;;;;1;2012;5;;"651111";1.00;0;1615;88.40;92.69;122.00;;
8722;;;;1;2012;5;;"070212";5.00;0;6510;92.60;88.99;123.00;;
8722;;;;1;2012;5;;"070212";3.00;0;6510;92.60;88.99;123.00;;
8722;;;;1;2012;5;;"651111";4.00;0;1615;88.40;92.69;125.00;;
8722;;;;1;2012;5;;"010212";3.00;0;6510;92.60;94.93;126.00;;
8722;;;;1;2012;5;;"010212";2.00;0;6510;92.60;94.60;128.00;;
8722;;;;1;2012;5;;"010212";3.00;0;6510;92.60;94.93;128.00;;
14711;;;;1;2012;5;;"B1264B01U1";1.00;0;19053;849.15;1023.75;1236.00;;
48064;;;;1;2012;5;;"10811";3.00;0;6510;51.82;62.92;80.50;;
55238;;;;1;2012;5;;"031011";1.00;0;6510;76.45;84.81;112.00;;
49297;;;;1;2012;5;;"20212";1.00;0;263;125.85;146.80;182.00;;
48065;;;;1;2012;5;;"331011";2.00;0;148;80.18;91.67;121.00;;
48065;;;;1;2012;5;;"331011";2.00;0;148;80.18;91.82;121.00;;
23953;;;;1;2012;5;;"029007";2.00;0;19053;248.80;271.46;347.00;;
47836;;;;1;2012;5;;"T0986";1.00;0;19053;213.25;239.76;304.00;;
46889;;;;1;2012;5;;"450811";5.00;0;1615;13.80;16.26;21.00;;
46889;;;;1;2012;5;;"20112";5.00;0;19021;13.80;16.39;21.00;;
46889;;;;1;2012;5;;"630811";4.00;0;18173;13.80;16.06;21.00;;
46889;;;;1;2012;5;;"630811";1.00;0;18173;13.80;16.06;21.00;;
46889;;;;1;2012;5;;"630811";1.00;0;18173;13.80;16.06;21.00;;
46889;;;;1;2012;5;;"630811";10.00;0;18173;13.80;16.06;21.00;;
46889;;;;1;2012;5;;"791011";3.00;0;112497;13.80;15.63;20.50;;
46889;;;;1;2012;5;;"791011";15.00;0;112497;13.80;15.91;20.50;;
46889;;;;1;2012;5;;"791011";5.00;0;112497;13.80;14.92;20.00;;
30616;;;;1;2012;5;;"CJ991013";2.00;0;6510;481.89;546.37;691.00;;
51510;;;;1;2012;5;;"274424UP";1.00;0;148;124.85;129.28;167.00;;
51510;;;;1;2012;5;;"273579UP";1.00;0;112497;123.43;136.80;171.00;;
51510;;;;1;2012;5;;"273579UP";3.00;0;112497;123.43;136.22;171.00;;
51509;;;;1;2012;5;;"273384UP";1.00;0;1615;125.28;139.46;178.00;;
51509;;;;1;2012;5;;"273620UP";1.00;0;19053;130.86;137.05;177.00;;
51509;;;;1;2012;5;;"273937UP";2.00;0;1615;128.26;136.51;175.00;;
51509;;;;1;2012;5;;"273387UP";2.00;0;112497;123.86;136.41;171.00;;
51509;;;;1;2012;5;;"273624UP";2.00;0;148;124.85;133.36;171.00;;
51509;;;;1;2012;5;;"273623UP";1.00;0;1615;128.36;134.48;170.00;;
51509;;;;1;2012;5;;"273937UP";2.00;0;1615;128.26;132.62;168.00;;
51510;;;;1;2012;5;;"273578UP";6.00;0;1615;122.94;130.56;168.00;;
48518;;;;1;2012;5;;"C01886";2.00;0;263;65.00;69.77;93.00;;
48518;;;;1;2012;5;;"C04216R";10.00;0;112497;66.78;69.95;92.00;;
48518;;;;1;2012;5;;"C02581";1.00;0;112497;63.46;70.28;91.30;;
48518;;;;1;2012;5;;"C04216R";6.00;0;112497;66.78;67.46;91.00;;
48518;;;;1;2012;5;;"C04216R";15.00;0;112497;66.78;68.94;91.00;;
48517;;;;1;2012;5;;"C07894R";3.00;0;148;64.03;69.28;92.00;;
48517;;;;1;2012;5;;"C06875R";5.00;0;1615;64.30;70.62;94.00;;
48517;;;;1;2012;5;;"C04341R";10.00;0;112497;66.40;71.98;96.00;;
48517;;;;1;2012;5;;"C04341R";10.00;0;112497;66.40;73.19;96.50;;
48517;;;;1;2012;5;;"C04341R";19.00;0;112497;66.40;73.19;97.50;;
48517;;;;1;2012;5;;"C04341R";2.00;0;112497;66.40;74.22;98.50;;
48517;;;;1;2012;5;;"C06736R";10.00;0;19021;64.28;71.43;95.00;;
48517;;;;1;2012;5;;"C06736R";13.00;0;19021;64.28;70.92;92.50;;
48517;;;;1;2012;5;;"C06736R";7.00;0;19021;64.28;70.35;92.00;;
48517;;;;1;2012;5;;"C06736R";8.00;0;19021;64.28;70.35;92.00;;
66685;;;;1;2012;5;;"10212";4.00;0;6510;7.27;9.79;12.00;;
66685;;;;1;2012;5;;"10212";5.00;0;6510;13.64;10.34;15.00;;
49520;;;;1;2012;5;;"1006025";1.00;0;112497;620.07;722.85;909.00;;
49573;;;;1;2012;5;;"1M114A";1.00;0;6510;1189.10;1066.01;1364.00;;
39;;;;1;2012;5;;"150511";1.00;0;19021;301.25;313.79;390.00;;
39;;;;1;2012;5;;"181211";1.00;0;19021;301.25;300.06;391.00;;
39;;;;1;2012;5;;"120411";2.00;0;1615;301.17;309.85;401.00;;
21411;;;;1;2012;5;;"170212";1.00;0;19021;643.29;559.35;753.00;;
33517;;;;1;2012;5;;"122965";1.00;0;263;254.94;275.01;346.00;;
42613;;;;1;2012;5;;"136124";1.00;0;19053;125.81;140.46;176.00;;
42613;;;;1;2012;5;;"135079";1.00;0;1615;125.86;139.68;178.00;;
66703;;;;1;2012;5;;"11G26B";2.00;0;1615;0.00;164.36;210.00;;
66703;;;;1;2012;5;;"11G26B";1.00;0;1615;0.00;164.36;206.00;;
66705;;;;1;2012;5;;"10413";1.00;0;19021;90.94;99.06;132.00;;
66705;;;;1;2012;5;;"10413";1.00;0;19021;90.94;97.99;131.00;;
49500;;;;1;2012;5;;"2050112";2.00;0;6510;208.90;231.22;284.00;;
49500;;;;1;2012;5;;"2050112";1.00;0;6510;208.90;231.22;289.00;;
49500;;;;1;2012;5;;"2261210";1.00;0;19053;230.41;231.65;290.00;;
49500;;;;1;2012;5;;"2180511";2.00;0;6510;230.42;236.28;294.00;;
49500;;;;1;2012;5;;"2050112";4.00;0;6510;208.90;231.22;294.00;;
49500;;;;1;2012;5;;"2050112";2.00;0;6510;208.90;231.55;295.00;;
49500;;;;1;2012;5;;"2170511";3.00;0;19053;230.42;230.20;300.00;;
49500;;;;1;2012;5;;"2170511";1.00;0;19053;230.42;235.64;305.00;;
49500;;;;1;2012;5;;"2110411";2.00;0;263;230.29;233.98;292.00;;
49499;;;;1;2012;5;;"2820611";3.00;0;148;351.35;341.55;447.00;;
49499;;;;1;2012;5;;"2820611";0.67;0;148;351.35;339.68;437.00;;
49499;;;;1;2012;5;;"2130212";3.00;0;6510;309.77;339.57;433.00;;
49499;;;;1;2012;5;;"2820611";1.00;0;148;351.35;339.68;428.00;;
49499;;;;1;2012;5;;"2171011";1.00;0;6510;309.97;333.85;427.00;;
49499;;;;1;2012;5;;"2171011";1.00;0;6510;309.97;333.41;427.00;;
49499;;;;1;2012;5;;"2171011";2.00;0;19053;309.97;353.78;440.00;;
49501;;;;1;2012;5;;"2220411";1.00;0;19053;600.66;385.90;567.00;;
452;;;;1;2012;5;;"230075";3.00;0;6510;107.75;117.48;150.00;;
452;;;;1;2012;5;;"2311045";1.00;0;1615;112.41;119.04;153.00;;
452;;;;1;2012;5;;"2311081";2.00;0;19053;112.44;124.60;156.00;;
452;;;;1;2012;5;;"2311081";1.00;0;19053;112.44;120.24;152.00;;
452;;;;1;2012;5;;"2311004";1.00;0;19053;112.53;117.82;149.00;;
48362;;;;1;2012;5;;"30811";1.00;0;6510;38.83;42.13;55.00;;
48362;;;;1;2012;5;;"41010";1.00;0;1615;38.83;41.31;55.30;;
17711;;;;1;2012;5;;"13391";20.00;0;19053;46.46;52.97;68.50;;
24557;;;;1;2012;5;;"12391";10.00;0;112497;80.72;95.17;122.00;;
24557;;;;1;2012;5;;"11461";9.00;0;19053;80.55;102.54;130.00;;
24557;;;;1;2012;5;;"01941";100.00;0;263;80.49;85.05;114.00;;
24557;;;;1;2012;5;;"12661";25.00;0;148;78.22;84.72;113.00;;
24557;;;;1;2012;5;;"12661";19.00;0;148;78.22;85.11;113.00;;
24557;;;;1;2012;5;;"17911";10.00;0;1615;80.58;85.71;113.00;;
24557;;;;1;2012;5;;"01941";44.00;0;263;80.49;85.05;112.00;;
24557;;;;1;2012;5;;"18681";6.00;0;19021;80.55;84.21;114.00;;
34161;;;;1;2012;5;;"N11126";24.00;0;19053;90.47;84.54;118.00;;
34161;;;;1;2012;5;;"N11126";30.00;0;19053;90.47;84.54;115.00;;
35017;;;;1;2012;5;;"640312";700.00;0;288;1.70;2.18;2.80;;
35017;;;;1;2012;5;;"640312";698.00;0;288;1.70;2.18;2.80;;
35017;;;;1;2012;5;;"640312";700.00;0;288;1.70;2.18;2.70;;
35017;;;;1;2012;5;;"640312";545.00;0;288;1.70;2.18;2.70;;
35017;;;;1;2012;5;;"550312";630.00;0;16858;1.80;1.98;2.60;;
35017;;;;1;2012;5;;"740312";577.00;0;16858;1.80;1.98;2.60;;
35017;;;;1;2012;5;;"560312";32.00;0;16858;1.80;1.98;2.60;;
35017;;;;1;2012;5;;"560312";489.00;0;16858;1.59;1.75;2.30;;
35017;;;;1;2012;5;;"340212";67.00;0;16858;1.59;1.75;2.30;;
35017;;;;1;2012;5;;"2641211";382.00;0;16858;1.59;1.75;2.20;;
49825;;;;1;2012;5;;"12670311";1.00;0;112497;114.96;122.48;157.00;;
24053;;;;1;2012;5;;"10A07";1.00;0;6510;127.26;154.11;193.00;;
34544;;;;1;2012;5;;"371211";1.00;0;1615;890.91;849.28;1117.00;;
30002;;;;1;2012;5;;"391211";1.00;0;19053;496.36;459.39;609.00;;
41413;;;;1;2012;5;;"7880611";1.00;0;19053;125.06;142.32;174.00;;
41413;;;;1;2012;5;;"7880611";1.00;0;19053;125.06;138.83;177.00;;
27052;;;;1;2012;5;;"7E60911";1.00;0;288;935.55;1143.52;1372.00;;
39147;;;;1;2012;5;;"7G81011";1.00;0;288;498.69;626.13;776.00;;
39147;;;;1;2012;5;;"7G21011";2.00;0;288;498.69;626.13;764.00;;
39147;;;;1;2012;5;;"7G81011";2.00;0;288;498.69;626.13;751.00;;
39147;;;;1;2012;5;;"7270311";0.20;0;6510;566.62;590.04;732.00;;
49592;;;;1;2012;5;;"10G23976L";1.00;0;6510;143.76;177.54;214.00;;
49592;;;;1;2012;5;;"10G23976L";5.00;0;6510;143.76;177.65;214.00;;
49592;;;;1;2012;5;;"10 D 23908L";2.00;0;263;146.63;182.85;227.00;;
49590;;;;1;2012;5;;"10F09933L";1.00;0;19053;718.81;830.62;1047.00;;
49590;;;;1;2012;5;;"10F09934L";1.00;0;6510;717.17;849.53;1065.00;;
29542;;;;1;2012;5;;"11J05";1.00;0;263;932.23;1056.22;1336.00;;
29542;;;;1;2012;5;;"11J04";1.00;0;263;841.89;1024.19;1229.00;;
49305;;;;1;2012;5;;"4446";1.00;0;263;295.68;317.50;399.00;;
49305;;;;1;2012;5;;"4465";1.00;0;263;306.98;327.81;420.00;;
49305;;;;1;2012;5;;"4439";2.00;0;263;298.24;399.56;482.00;;
49303;;;;1;2012;5;;"1332";1.00;0;19053;286.31;307.88;387.00;;
49303;;;;1;2012;5;;"1303";5.00;0;263;297.34;330.29;413.00;;
8505;;;;1;2012;5;;"B104086";1.00;0;6510;31.58;34.87;46.50;;
8505;;;;1;2012;5;;"B104086";2.00;0;6510;31.58;35.86;47.00;;
8505;;;;1;2012;5;;"B104087";1.00;0;1615;31.96;36.16;47.50;;
8505;;;;1;2012;5;;"B104087";4.00;0;1615;31.96;36.47;48.00;;
8508;;;;1;2012;5;;"B103110";2.00;0;288;39.24;46.33;60.50;;
39591;;;;1;2012;5;;"20006764";2.00;0;6510;71.00;81.73;106.00;;
22430;;;;1;2012;5;;"BU1270";1.00;0;1615;216.44;235.13;290.00;;
22430;;;;1;2012;5;;"BX1594";2.00;0;1615;216.28;236.38;291.00;;
22430;;;;1;2012;5;;"BR1747";2.00;0;1615;216.77;235.70;296.00;;
22430;;;;1;2012;5;;"BU1270";1.00;0;1615;216.44;239.78;300.00;;
22430;;;;1;2012;5;;"CD5519";1.00;0;263;216.48;243.98;304.00;;
22430;;;;1;2012;5;;"CD5521";2.00;0;19021;216.37;239.66;305.00;;
22430;;;;1;2012;5;;"CE2954";3.00;0;1615;216.24;241.93;307.00;;
45227;;;;1;2012;5;;"BP1915";2.00;0;288;108.01;123.90;157.00;;
45227;;;;1;2012;5;;"BZ4337";1.00;0;1615;107.73;120.66;153.00;;
45227;;;;1;2012;5;;"BX1997";1.00;0;1615;107.91;120.11;153.00;;
45227;;;;1;2012;5;;"BZ2698";1.00;0;1615;107.82;122.12;152.00;;
45227;;;;1;2012;5;;"BW9870";2.00;0;288;108.01;123.90;151.00;;
45227;;;;1;2012;5;;"BZ4337";2.00;0;1615;107.73;120.66;151.00;;
45227;;;;1;2012;5;;"BZ2698";1.00;0;1615;107.82;120.66;148.00;;
45227;;;;1;2012;5;;"CE8425";3.00;0;19021;107.82;121.87;155.00;;
45227;;;;1;2012;5;;"BL8870";1.00;0;112497;107.77;120.69;151.00;;
47302;;;;1;2012;5;;"624116";1.00;0;263;198.89;223.62;279.00;;
47302;;;;1;2012;5;;"625003";1.00;0;263;198.89;222.94;278.00;;
47302;;;;1;2012;5;;"624723";1.00;0;263;198.89;221.88;277.00;;
47302;;;;1;2012;5;;"624723";3.00;0;263;198.89;221.88;272.00;;
47302;;;;1;2012;5;;"625003";3.00;0;1615;198.89;221.87;282.00;;
47302;;;;1;2012;5;;"625003";3.00;0;1615;198.89;221.87;282.00;;
47302;;;;1;2012;5;;"624708";3.00;0;148;198.89;220.72;271.00;;
47302;;;;1;2012;5;;"624656";2.00;0;19053;198.89;221.75;282.00;;
47301;;;;1;2012;5;;"624707";1.00;0;263;314.55;351.79;439.00;;
47301;;;;1;2012;5;;"624707";1.00;0;263;314.55;351.79;439.00;;
47301;;;;1;2012;5;;"624707";1.00;0;148;314.55;351.43;446.00;;
47301;;;;1;2012;5;;"625005";1.00;0;6510;314.55;350.35;445.00;;
47301;;;;1;2012;5;;"624707";3.00;0;19053;314.55;345.86;441.00;;
47301;;;;1;2012;5;;"624707";1.00;0;1615;314.55;345.97;433.00;;
47301;;;;1;2012;5;;"624707";2.00;0;1615;314.55;348.91;428.00;;
47301;;;;1;2012;5;;"624562";3.00;0;1615;314.55;344.18;423.00;;
25712;;;;1;2012;5;;"A100666";1.00;0;1615;254.90;273.02;344.00;;
25712;;;;1;2012;5;;"A200077";1.00;0;263;254.89;275.61;346.00;;
25712;;;;1;2012;5;;"A200074";1.00;0;263;254.89;278.52;349.00;;
25712;;;;1;2012;5;;"A200003";1.00;0;19053;254.89;275.20;352.00;;
25712;;;;1;2012;5;;"A100672";1.00;0;19053;254.70;276.25;353.00;;
51259;;;;1;2012;5;;"14170810";1.00;0;6510;143.21;154.44;194.00;;
51259;;;;1;2012;5;;"14121011";2.00;0;263;150.22;175.61;217.00;;
51259;;;;1;2012;5;;"14237810";1.00;0;263;150.32;175.52;217.00;;
51259;;;;1;2012;5;;"14121011";1.00;0;263;150.22;175.77;218.00;;
51259;;;;1;2012;5;;"14231110";1.00;0;19053;150.32;175.90;214.00;;
51259;;;;1;2012;5;;"14074711";1.00;0;19053;150.51;174.46;220.00;;
51260;;;;1;2012;5;;"14079211";2.00;0;19053;220.88;257.35;313.00;;
51258;;;;1;2012;5;;"14074911";1.00;0;263;176.67;206.41;260.00;;
51258;;;;1;2012;5;;"14114411";2.00;0;263;176.55;205.92;255.00;;
51258;;;;1;2012;5;;"14110611";2.00;0;263;176.51;205.92;255.00;;
51258;;;;1;2012;5;;"14075111";1.00;0;1615;176.47;203.29;252.00;;
48262;;;;1;2012;5;;"14088011";2.00;0;19053;176.35;203.22;257.00;;
48262;;;;1;2012;5;;"14105411";1.00;0;19053;176.40;205.61;255.00;;
48262;;;;1;2012;5;;"14051611";1.00;0;19053;176.40;200.44;245.00;;
47985;;;;1;2012;5;;"333";1.00;0;19053;87.20;102.18;131.00;;
47985;;;;1;2012;5;;"332";1.00;0;263;87.20;104.34;134.00;;
49809;;;;1;2012;5;;"11G11/64";1.00;0;19053;211.37;240.21;304.00;;
49807;;;;1;2012;5;;"11A01/59";1.00;0;1615;297.17;327.04;417.00;;
49807;;;;1;2012;5;;"11F02/63";1.00;0;1615;297.08;337.77;427.00;;
21222;;;;1;2012;5;;"10C17/56";3.00;0;148;133.40;156.45;190.00;;
21222;;;;1;2012;5;;"10C17/56";3.00;0;1615;133.41;144.28;185.00;;
49571;;;;1;2012;5;;"10J13/51";2.00;0;148;223.15;264.89;332.00;;
36421;;;;1;2012;5;;"10c19-51";2.00;0;18173;279.97;274.56;359.00;;
36421;;;;1;2012;5;;"10C10/61";1.00;0;148;281.17;320.73;406.00;;
49576;;;;1;2012;5;;"10H03/51";2.00;0;112497;145.03;163.55;204.00;;
49576;;;;1;2012;5;;"10H03/51";1.00;0;112497;145.03;157.53;202.00;;
49576;;;;1;2012;5;;"10H03/51";3.00;0;112497;145.03;156.82;201.00;;
49570;;;;1;2012;5;;"10H10/51";2.00;0;112497;178.49;197.04;251.00;;
49570;;;;1;2012;5;;"10H10/51";3.00;0;112497;178.49;208.91;254.00;;
49570;;;;1;2012;5;;"10G26/51";1.00;0;19053;180.65;186.89;237.00;;
49571;;;;1;2012;5;;"10I03/51";4.00;0;6510;213.88;236.72;291.00;;
49571;;;;1;2012;5;;"10J15/51";1.00;0;112497;223.17;247.26;315.00;;
271;;;;1;2012;5;;"311472";3.00;0;112497;124.50;143.77;182.00;;
271;;;;1;2012;5;;"307975";3.00;0;1615;126.25;140.07;178.00;;
271;;;;1;2012;5;;"313476";5.00;0;6510;126.51;140.91;179.00;;
271;;;;1;2012;5;;"309878";9.00;0;6510;125.03;138.93;177.00;;
271;;;;1;2012;5;;"313476";1.00;0;6510;126.51;140.36;176.00;;
9538;;;;1;2012;5;;"051011";18.00;0;19021;17.09;15.80;21.50;;
9538;;;;1;2012;5;;"051011";36.00;0;19021;17.09;16.58;22.50;;
9538;;;;1;2012;5;;"040911";10.00;0;6510;18.10;19.69;26.00;;
10266;;;;1;2012;5;;"060112";10.00;0;288;8.82;10.67;13.50;;
10266;;;;1;2012;5;;"040112";9.00;0;18173;9.28;11.25;14.50;;
10266;;;;1;2012;5;;"060112";28.00;0;18173;9.28;11.25;14.50;;
10266;;;;1;2012;5;;"030112";18.00;0;148;9.00;12.28;15.50;;
49727;;;;1;2012;5;;"591211";2.00;0;6510;32.14;30.36;42.00;;
49727;;;;1;2012;5;;"591211";20.00;0;6510;32.14;29.92;41.50;;
49727;;;;1;2012;5;;"591211";18.00;0;6510;32.14;30.03;41.50;;
49727;;;;1;2012;5;;"591211";8.00;0;6510;32.14;30.03;41.50;;
49727;;;;1;2012;5;;"591211";20.00;0;6510;32.14;29.92;41.00;;
12970;;;;1;2012;5;;"050911";1.00;0;6510;22.69;21.12;29.50;;
10117;;;;1;2012;5;;"040811";2.00;0;288;16.83;20.36;26.50;;
10117;;;;1;2012;5;;"020311";2.00;0;19021;22.22;21.90;29.90;;
20;;;;1;2012;5;;"490911";1.00;0;6510;14.40;14.63;19.50;;
13779;;;;1;2012;5;;"30611";2.00;0;19053;203.26;215.88;277.00;;
13779;;;;1;2012;5;;"141210, 30611";1.00;0;19053;203.26;215.88;277.00;;
13779;;;;1;2012;5;;"131210";1.00;0;19053;203.26;214.32;271.00;;
252;;;;1;2012;5;;"2160311";2.00;0;19053;446.53;386.43;521.00;;
252;;;;1;2012;5;;"2160311";2.00;0;19053;446.53;410.85;523.00;;
252;;;;1;2012;5;;"2130311";1.00;0;19053;446.17;393.23;528.00;;
252;;;;1;2012;5;;"2070311";1.00;0;148;446.13;404.89;539.00;;
66668;;;;1;2012;5;;"2641211";1.00;0;6510;374.98;410.96;515.00;;
